country_code,country_name,year,direction,rank,partner_name,pct_share
528,Netherlands (Kingdom of the),2015,exports,1,Germany,23.5
528,Netherlands (Kingdom of the),2015,exports,2,Belgium,10.5
528,Netherlands (Kingdom of the),2015,exports,3,France,7.9
528,Netherlands (Kingdom of the),2015,imports,1,Germany,17.6
528,Netherlands (Kingdom of the),2015,imports,2,United States,8.1
528,Netherlands (Kingdom of the),2015,imports,3,Belgium,10.2
528,Netherlands (Kingdom of the),2020,exports,1,Germany,22.1
528,Netherlands (Kingdom of the),2020,exports,2,Belgium,10.2
528,Netherlands (Kingdom of the),2020,exports,3,France,7.7
528,Netherlands (Kingdom of the),2020,imports,1,Germany,17.7
528,Netherlands (Kingdom of the),2020,imports,2,United States,8.1
528,Netherlands (Kingdom of the),2020,imports,3,Belgium,9.8
528,Netherlands (Kingdom of the),2024,exports,1,Germany,22.2
528,Netherlands (Kingdom of the),2024,exports,2,Belgium,11.9
528,Netherlands (Kingdom of the),2024,exports,3,France,7.8
528,Netherlands (Kingdom of the),2024,imports,1,Germany,16.6
528,Netherlands (Kingdom of the),2024,imports,2,United States,10.2
528,Netherlands (Kingdom of the),2024,imports,3,Belgium,9.7
540,New Caledonia,2015,exports,1,China,35.7
540,New Caledonia,2015,exports,2,Republic of Korea,15.1
540,New Caledonia,2015,exports,3,Japan,15.9
540,New Caledonia,2015,imports,1,France,25.7
540,New Caledonia,2015,imports,2,Singapore,8.2
540,New Caledonia,2015,imports,3,Australia,5.7
540,New Caledonia,2020,exports,1,China,61.6
540,New Caledonia,2020,exports,2,Republic of Korea,13.6
540,New Caledonia,2020,exports,3,Japan,11.1
540,New Caledonia,2020,imports,1,France,42.9
540,New Caledonia,2020,imports,2,Singapore,9.9
540,New Caledonia,2020,imports,3,Australia,12.7
540,New Caledonia,2024,exports,1,China,53.9
540,New Caledonia,2024,exports,2,Republic of Korea,17.1
540,New Caledonia,2024,exports,3,Japan,9.2
540,New Caledonia,2024,imports,1,France,37.9
540,New Caledonia,2024,imports,2,Singapore,23.8
540,New Caledonia,2024,imports,3,Australia,10.4
554,New Zealand,2015,exports,1,China,17.6
554,New Zealand,2015,exports,2,United States,11.8
554,New Zealand,2015,exports,3,Gabon,17.0
554,New Zealand,2015,imports,1,China,19.6
554,New Zealand,2015,imports,2,Australia,11.9
554,New Zealand,2015,imports,3,United States,11.8
554,New Zealand,2020,exports,1,China,27.8
554,New Zealand,2020,exports,2,United States,11.6
554,New Zealand,2020,exports,3,Gabon,13.6
554,New Zealand,2020,imports,1,China,22.7
554,New Zealand,2020,imports,2,Australia,12.0
554,New Zealand,2020,imports,3,United States,9.8
554,New Zealand,2024,exports,1,China,25.1
554,New Zealand,2024,exports,2,United States,12.7
554,New Zealand,2024,exports,3,Gabon,12.5
554,New Zealand,2024,imports,1,China,21.4
554,New Zealand,2024,imports,2,Australia,11.0
554,New Zealand,2024,imports,3,United States,10.3
558,Nicaragua,2015,exports,1,United States,53.7
558,Nicaragua,2015,exports,2,Mexico,11.1
558,Nicaragua,2015,exports,3,El Salvador,5.6
558,Nicaragua,2015,imports,1,United States,18.0
558,Nicaragua,2015,imports,2,China,14.4
558,Nicaragua,2015,imports,3,Mexico,10.4
558,Nicaragua,2020,exports,1,United States,59.6
558,Nicaragua,2020,exports,2,Mexico,7.8
558,Nicaragua,2020,exports,3,El Salvador,6.5
558,Nicaragua,2020,imports,1,United States,25.3
558,Nicaragua,2020,imports,2,China,13.8
558,Nicaragua,2020,imports,3,Mexico,10.6
558,Nicaragua,2024,exports,1,United States,50.2
558,Nicaragua,2024,exports,2,Mexico,13.7
558,Nicaragua,2024,exports,3,El Salvador,6.5
558,Nicaragua,2024,imports,1,United States,24.8
558,Nicaragua,2024,imports,2,China,12.7
558,Nicaragua,2024,imports,3,Mexico,9.4
562,Niger,2015,exports,1,France,38.4
562,Niger,2015,exports,2,United Arab Emirates,0.2
562,Niger,2015,exports,3,Mali,2.9
562,Niger,2015,imports,1,China,23.0
562,Niger,2015,imports,2,France,31.7
562,Niger,2015,imports,3,India,3.8
562,Niger,2020,exports,1,France,20.5
562,Niger,2020,exports,2,United Arab Emirates,9.1
562,Niger,2020,exports,3,Mali,15.3
562,Niger,2020,imports,1,China,19.2
562,Niger,2020,imports,2,France,19.2
562,Niger,2020,imports,3,India,4.3
562,Niger,2024,exports,1,France,44.3
562,Niger,2024,exports,2,United Arab Emirates,21.3
562,Niger,2024,exports,3,Mali,10.9
562,Niger,2024,imports,1,China,27.3
562,Niger,2024,imports,2,France,24.2
562,Niger,2024,imports,3,India,11.6
566,Nigeria,2015,exports,1,Spain,9.5
566,Nigeria,2015,exports,2,France,5.3
566,Nigeria,2015,exports,3,Netherlands,11.8
566,Nigeria,2015,imports,1,China,23.3
566,Nigeria,2015,imports,2,Belgium,7.5
566,Nigeria,2015,imports,3,India,6.1
566,Nigeria,2020,exports,1,Spain,10.9
566,Nigeria,2020,exports,2,France,4.5
566,Nigeria,2020,exports,3,Netherlands,8.6
566,Nigeria,2020,imports,1,China,28.8
566,Nigeria,2020,imports,2,Belgium,3.8
566,Nigeria,2020,imports,3,India,7.9
566,Nigeria,2024,exports,1,Spain,10.5
566,Nigeria,2024,exports,2,France,9.0
566,Nigeria,2024,exports,3,Netherlands,9.0
566,Nigeria,2024,imports,1,China,23.3
566,Nigeria,2024,imports,2,Belgium,11.6
566,Nigeria,2024,imports,3,India,10.2
807,North Macedonia,2015,exports,1,Germany,44.0
807,North Macedonia,2015,exports,2,Serbia,8.9
807,North Macedonia,2015,exports,3,Bulgaria,6.0
807,North Macedonia,2015,imports,1,United Kingdom,9.7
807,North Macedonia,2015,imports,2,Germany,12.6
807,North Macedonia,2015,imports,3,China,6.1
807,North Macedonia,2020,exports,1,Germany,47.2
807,North Macedonia,2020,exports,2,Serbia,7.9
807,North Macedonia,2020,exports,3,Bulgaria,4.7
807,North Macedonia,2020,imports,1,United Kingdom,15.6
807,North Macedonia,2020,imports,2,Germany,10.7
807,North Macedonia,2020,imports,3,China,6.9
807,North Macedonia,2024,exports,1,Germany,39.8
807,North Macedonia,2024,exports,2,Serbia,10.5
807,North Macedonia,2024,exports,3,Bulgaria,5.6
807,North Macedonia,2024,imports,1,United Kingdom,11.1
807,North Macedonia,2024,imports,2,Germany,10.9
807,North Macedonia,2024,imports,3,China,9.7
578,Norway,2015,exports,1,United Kingdom,20.1
578,Norway,2015,exports,2,Germany,17.8
578,Norway,2015,exports,3,Netherlands,11.0
578,Norway,2015,imports,1,China,10.5
578,Norway,2015,imports,2,Sweden,11.5
578,Norway,2015,imports,3,Germany,11.3
578,Norway,2020,exports,1,United Kingdom,17.3
578,Norway,2020,exports,2,Germany,12.0
578,Norway,2020,exports,3,Netherlands,9.9
578,Norway,2020,imports,1,China,11.9
578,Norway,2020,imports,2,Sweden,10.6
578,Norway,2020,imports,3,Germany,11.3
578,Norway,2024,exports,1,United Kingdom,19.0
578,Norway,2024,exports,2,Germany,15.6
578,Norway,2024,exports,3,Netherlands,10.6
578,Norway,2024,imports,1,China,11.9
578,Norway,2024,imports,2,Sweden,10.4
578,Norway,2024,imports,3,Germany,10.4
512,Oman,2015,exports,1,Areas nes,3.4
512,Oman,2015,exports,2,United Arab Emirates,11.8
512,Oman,2015,exports,3,Saudi Arabia,5.0
512,Oman,2015,imports,1,United Arab Emirates,13.6
512,Oman,2015,imports,2,Saudi Arabia,4.6
512,Oman,2015,imports,3,China,12.9
512,Oman,2020,exports,1,Areas nes,0.0
512,Oman,2020,exports,2,United Arab Emirates,11.1
512,Oman,2020,exports,3,Saudi Arabia,4.8
512,Oman,2020,imports,1,United Arab Emirates,36.0
512,Oman,2020,imports,2,Saudi Arabia,5.0
512,Oman,2020,imports,3,China,7.0
512,Oman,2024,exports,1,Areas nes,60.7
512,Oman,2024,exports,2,United Arab Emirates,6.4
512,Oman,2024,exports,3,Saudi Arabia,5.0
512,Oman,2024,imports,1,United Arab Emirates,26.3
512,Oman,2024,imports,2,Saudi Arabia,12.4
512,Oman,2024,imports,3,China,7.3
586,Pakistan,2015,exports,1,United States,16.6
586,Pakistan,2015,exports,2,China,8.8
586,Pakistan,2015,exports,3,United Kingdom,7.1
586,Pakistan,2015,imports,1,China,25.0
586,Pakistan,2015,imports,2,United Arab Emirates,13.0
586,Pakistan,2015,imports,3,Saudi Arabia,6.8
586,Pakistan,2020,exports,1,United States,18.6
586,Pakistan,2020,exports,2,China,8.4
586,Pakistan,2020,exports,3,United Kingdom,7.8
586,Pakistan,2020,imports,1,China,27.3
586,Pakistan,2020,imports,2,United Arab Emirates,9.8
586,Pakistan,2020,imports,3,Saudi Arabia,4.1
586,Pakistan,2024,exports,1,United States,17.3
586,Pakistan,2024,exports,2,China,7.3
586,Pakistan,2024,exports,3,United Kingdom,6.6
586,Pakistan,2024,imports,1,China,28.3
586,Pakistan,2024,imports,2,United Arab Emirates,10.0
586,Pakistan,2024,imports,3,Saudi Arabia,7.9
585,Palau,2015,exports,3,United States,36.1
585,Palau,2015,imports,1,China,5.5
585,Palau,2015,imports,2,Italy,0.2
585,Palau,2015,imports,3,Türkiye,0.0
585,Palau,2020,exports,3,United States,3.3
585,Palau,2020,imports,1,China,24.9
585,Palau,2020,imports,2,Italy,7.1
585,Palau,2020,imports,3,Türkiye,1.9
585,Palau,2024,exports,1,Italy,47.6
585,Palau,2024,exports,2,Greece,26.4
585,Palau,2024,exports,3,United States,11.2
585,Palau,2024,imports,1,China,21.2
585,Palau,2024,imports,2,Italy,14.3
585,Palau,2024,imports,3,Türkiye,12.6
591,Panama,2015,exports,1,United States,21.7
591,Panama,2015,exports,2,Netherlands,1.1
591,Panama,2015,exports,3,"Other Asia, nes",0.2
591,Panama,2015,imports,1,Free Zones,6.1
591,Panama,2015,imports,2,United States,20.5
591,Panama,2015,imports,3,China,22.4
591,Panama,2020,exports,1,United States,10.5
591,Panama,2020,exports,2,Netherlands,3.5
591,Panama,2020,exports,3,"Other Asia, nes",0.2
591,Panama,2020,imports,1,Free Zones,7.3
591,Panama,2020,imports,2,United States,19.5
591,Panama,2020,imports,3,China,24.5
591,Panama,2024,exports,1,United States,20.2
591,Panama,2024,exports,2,Netherlands,12.1
591,Panama,2024,exports,3,"Other Asia, nes",9.7
591,Panama,2024,imports,1,Free Zones,23.3
591,Panama,2024,imports,2,United States,17.3
591,Panama,2024,imports,3,China,15.4
598,Papua New Guinea,2015,exports,1,China,18.4
598,Papua New Guinea,2015,exports,2,Japan,28.0
598,Papua New Guinea,2015,exports,3,Australia,23.3
598,Papua New Guinea,2015,imports,1,Australia,25.2
598,Papua New Guinea,2015,imports,2,China,20.1
598,Papua New Guinea,2015,imports,3,Singapore,12.0
598,Papua New Guinea,2020,exports,1,China,17.9
598,Papua New Guinea,2020,exports,2,Japan,21.8
598,Papua New Guinea,2020,exports,3,Australia,21.8
598,Papua New Guinea,2020,imports,1,Australia,36.0
598,Papua New Guinea,2020,imports,2,China,17.9
598,Papua New Guinea,2020,imports,3,Singapore,14.4
598,Papua New Guinea,2024,exports,1,China,25.5
598,Papua New Guinea,2024,exports,2,Japan,23.7
598,Papua New Guinea,2024,exports,3,Australia,21.0
598,Papua New Guinea,2024,imports,1,Australia,30.5
598,Papua New Guinea,2024,imports,2,China,24.4
598,Papua New Guinea,2024,imports,3,Singapore,15.6
600,Paraguay,2015,exports,1,Brazil,31.5
600,Paraguay,2015,exports,2,Argentina,6.9
600,Paraguay,2015,exports,3,Chile,7.1
600,Paraguay,2015,imports,1,China,23.5
600,Paraguay,2015,imports,2,Brazil,24.8
600,Paraguay,2015,imports,3,Argentina,10.8
600,Paraguay,2020,exports,1,Brazil,35.5
600,Paraguay,2020,exports,2,Argentina,24.9
600,Paraguay,2020,exports,3,Chile,9.0
600,Paraguay,2020,imports,1,China,29.5
600,Paraguay,2020,imports,2,Brazil,23.4
600,Paraguay,2020,imports,3,Argentina,9.3
600,Paraguay,2024,exports,1,Brazil,32.4
600,Paraguay,2024,exports,2,Argentina,30.8
600,Paraguay,2024,exports,3,Chile,8.5
600,Paraguay,2024,imports,1,China,31.9
600,Paraguay,2024,imports,2,Brazil,24.2
600,Paraguay,2024,imports,3,Argentina,7.1
604,Peru,2015,exports,1,China,22.0
604,Peru,2015,exports,2,United States,15.1
604,Peru,2015,exports,3,Canada,7.2
604,Peru,2015,imports,1,China,22.8
604,Peru,2015,imports,2,United States,20.6
604,Peru,2015,imports,3,Brazil,5.1
604,Peru,2020,exports,1,China,28.3
604,Peru,2020,exports,2,United States,16.1
604,Peru,2020,exports,3,Canada,6.2
604,Peru,2020,imports,1,China,28.6
604,Peru,2020,imports,2,United States,18.5
604,Peru,2020,imports,3,Brazil,5.5
604,Peru,2024,exports,1,China,36.0
604,Peru,2024,exports,2,United States,14.3
604,Peru,2024,exports,3,Canada,4.6
604,Peru,2024,imports,1,China,25.8
604,Peru,2024,imports,2,United States,21.1
604,Peru,2024,imports,3,Brazil,7.2
608,Philippines,2015,exports,1,United States,15.0
608,Philippines,2015,exports,2,Japan,21.1
608,Philippines,2015,exports,3,"China, Hong Kong SAR",10.6
608,Philippines,2015,imports,1,China,16.4
608,Philippines,2015,imports,2,Indonesia,4.4
608,Philippines,2015,imports,3,Japan,9.6
608,Philippines,2020,exports,1,United States,15.4
608,Philippines,2020,exports,2,Japan,15.4
608,Philippines,2020,exports,3,"China, Hong Kong SAR",14.1
608,Philippines,2020,imports,1,China,23.2
608,Philippines,2020,imports,2,Indonesia,6.4
608,Philippines,2020,imports,3,Japan,9.7
608,Philippines,2024,exports,1,United States,16.6
608,Philippines,2024,exports,2,Japan,14.1
608,Philippines,2024,exports,3,"China, Hong Kong SAR",13.2
608,Philippines,2024,imports,1,China,25.6
608,Philippines,2024,imports,2,Indonesia,8.4
608,Philippines,2024,imports,3,Japan,7.9
616,Poland,2015,exports,1,Germany,26.9
616,Poland,2015,exports,2,Czechia,6.5
616,Poland,2015,exports,3,France,5.6
616,Poland,2015,imports,1,Germany,22.6
616,Poland,2015,imports,2,China,11.8
616,Poland,2015,imports,3,United States,2.7
616,Poland,2020,exports,1,Germany,29.0
616,Poland,2020,exports,2,Czechia,5.9
616,Poland,2020,exports,3,France,5.6
616,Poland,2020,imports,1,Germany,21.9
616,Poland,2020,imports,2,China,14.4
616,Poland,2020,imports,3,United States,3.1
616,Poland,2024,exports,1,Germany,27.1
616,Poland,2024,exports,2,Czechia,6.1
616,Poland,2024,exports,3,France,6.1
616,Poland,2024,imports,1,Germany,19.2
616,Poland,2024,imports,2,China,14.5
616,Poland,2024,imports,3,United States,5.0
620,Portugal,2015,exports,1,Spain,24.8
620,Portugal,2015,exports,2,Germany,11.9
620,Portugal,2015,exports,3,France,12.2
620,Portugal,2015,imports,1,Spain,33.0
620,Portugal,2015,imports,2,Germany,12.8
620,Portugal,2015,imports,3,France,7.4
620,Portugal,2020,exports,1,Spain,25.4
620,Portugal,2020,exports,2,Germany,11.9
620,Portugal,2020,exports,3,France,13.6
620,Portugal,2020,imports,1,Spain,32.4
620,Portugal,2020,imports,2,Germany,13.3
620,Portugal,2020,imports,3,France,7.5
620,Portugal,2024,exports,1,Spain,26.0
620,Portugal,2024,exports,2,Germany,12.3
620,Portugal,2024,exports,3,France,12.1
620,Portugal,2024,imports,1,Spain,33.1
620,Portugal,2024,imports,2,Germany,11.3
620,Portugal,2024,imports,3,France,7.2
634,Qatar,2015,exports,1,China,6.8
634,Qatar,2015,exports,2,Republic of Korea,17.7
634,Qatar,2015,exports,3,India,11.9
634,Qatar,2015,imports,1,United States,12.9
634,Qatar,2015,imports,2,China,11.4
634,Qatar,2015,imports,3,Italy,4.3
634,Qatar,2020,exports,1,China,15.2
634,Qatar,2020,exports,2,Republic of Korea,12.9
634,Qatar,2020,exports,3,India,14.3
634,Qatar,2020,imports,1,United States,17.9
634,Qatar,2020,imports,2,China,14.9
634,Qatar,2020,imports,3,Italy,4.5
634,Qatar,2024,exports,1,China,19.7
634,Qatar,2024,exports,2,Republic of Korea,12.6
634,Qatar,2024,exports,3,India,12.0
634,Qatar,2024,imports,1,United States,15.9
634,Qatar,2024,imports,2,China,14.5
634,Qatar,2024,imports,3,Italy,6.4
410,Republic of Korea,2015,exports,1,China,26.0
410,Republic of Korea,2015,exports,2,Papua New Guinea,13.3
410,Republic of Korea,2015,exports,3,Viet Nam,5.3
410,Republic of Korea,2015,imports,1,China,20.7
410,Republic of Korea,2015,imports,2,Papua New Guinea,10.1
410,Republic of Korea,2015,imports,3,Japan,10.5
410,Republic of Korea,2020,exports,1,China,25.9
410,Republic of Korea,2020,exports,2,Papua New Guinea,14.5
410,Republic of Korea,2020,exports,3,Viet Nam,9.5
410,Republic of Korea,2020,imports,1,China,23.3
410,Republic of Korea,2020,imports,2,Papua New Guinea,12.4
410,Republic of Korea,2020,imports,3,Japan,9.8
410,Republic of Korea,2024,exports,1,China,19.5
410,Republic of Korea,2024,exports,2,Papua New Guinea,18.8
410,Republic of Korea,2024,exports,3,Viet Nam,8.5
410,Republic of Korea,2024,imports,1,China,22.1
410,Republic of Korea,2024,imports,2,Papua New Guinea,11.5
410,Republic of Korea,2024,imports,3,Japan,7.5
498,Republic of Moldova,2015,exports,1,Romania,22.7
498,Republic of Moldova,2015,exports,2,Ukraine,2.3
498,Republic of Moldova,2015,exports,3,Italy,10.0
498,Republic of Moldova,2015,imports,1,Romania,13.9
498,Republic of Moldova,2015,imports,2,China,9.2
498,Republic of Moldova,2015,imports,3,Ukraine,9.3
498,Republic of Moldova,2020,exports,1,Romania,28.7
498,Republic of Moldova,2020,exports,2,Ukraine,2.8
498,Republic of Moldova,2020,exports,3,Italy,8.7
498,Republic of Moldova,2020,imports,1,Romania,11.7
498,Republic of Moldova,2020,imports,2,China,11.9
498,Republic of Moldova,2020,imports,3,Ukraine,9.7
498,Republic of Moldova,2024,exports,1,Romania,32.6
498,Republic of Moldova,2024,exports,2,Ukraine,9.3
498,Republic of Moldova,2024,exports,3,Italy,6.7
498,Republic of Moldova,2024,imports,1,Romania,16.9
498,Republic of Moldova,2024,imports,2,China,13.8
498,Republic of Moldova,2024,imports,3,Ukraine,12.1
642,Romania,2015,exports,1,Germany,19.8
642,Romania,2015,exports,2,Italy,12.4
642,Romania,2015,exports,3,France,6.8
642,Romania,2015,imports,1,Germany,19.8
642,Romania,2015,imports,2,Italy,10.9
642,Romania,2015,imports,3,Hungary,7.9
642,Romania,2020,exports,1,Germany,22.8
642,Romania,2020,exports,2,Italy,10.7
642,Romania,2020,exports,3,France,6.7
642,Romania,2020,imports,1,Germany,20.8
642,Romania,2020,imports,2,Italy,8.9
642,Romania,2020,imports,3,Hungary,7.3
642,Romania,2024,exports,1,Germany,20.5
642,Romania,2024,exports,2,Italy,9.5
642,Romania,2024,exports,3,France,6.3
642,Romania,2024,imports,1,Germany,18.7
642,Romania,2024,imports,2,Italy,8.3
642,Romania,2024,imports,3,Hungary,6.6
643,Russian Federation,2015,exports,1,China,8.3
643,Russian Federation,2015,exports,2,India,1.3
643,Russian Federation,2015,exports,3,Türkiye,4.9
643,Russian Federation,2015,imports,1,China,19.3
643,Russian Federation,2015,imports,2,Kazakhstan,2.4
643,Russian Federation,2015,imports,3,Türkiye,2.2
643,Russian Federation,2020,exports,1,China,14.6
643,Russian Federation,2020,exports,2,India,1.7
643,Russian Federation,2020,exports,3,Türkiye,4.7
643,Russian Federation,2020,imports,1,China,23.7
643,Russian Federation,2020,imports,2,Kazakhstan,2.2
643,Russian Federation,2020,imports,3,Türkiye,2.2
643,Russian Federation,2024,exports,1,China,31.3
643,Russian Federation,2024,exports,2,India,16.2
643,Russian Federation,2024,exports,3,Türkiye,10.6
643,Russian Federation,2024,imports,1,China,54.4
643,Russian Federation,2024,imports,2,Kazakhstan,4.6
643,Russian Federation,2024,imports,3,Türkiye,4.0
646,Rwanda,2015,exports,1,Dem. Rep. of Congo,32.6
646,Rwanda,2015,exports,2,United Arab Emirates,4.7
646,Rwanda,2015,exports,3,China,2.6
646,Rwanda,2015,imports,1,China,16.8
646,Rwanda,2015,imports,2,United Rep. Tanzania,2.9
646,Rwanda,2015,imports,3,Kenya,6.0
646,Rwanda,2020,exports,1,Dem. Rep. of Congo,27.4
646,Rwanda,2020,exports,2,United Arab Emirates,45.4
646,Rwanda,2020,exports,3,China,0.6
646,Rwanda,2020,imports,1,China,18.9
646,Rwanda,2020,imports,2,United Rep. Tanzania,13.2
646,Rwanda,2020,imports,3,Kenya,10.7
646,Rwanda,2024,exports,1,Dem. Rep. of Congo,38.0
646,Rwanda,2024,exports,2,United Arab Emirates,29.2
646,Rwanda,2024,exports,3,China,4.8
646,Rwanda,2024,imports,1,China,21.0
646,Rwanda,2024,imports,2,United Rep. Tanzania,11.1
646,Rwanda,2024,imports,3,Kenya,9.3
659,Saint Kitts and Nevis,2015,exports,1,United States,65.9
659,Saint Kitts and Nevis,2015,exports,3,Saint Vincent and the Grenadines,1.4
659,Saint Kitts and Nevis,2015,imports,1,United States,60.0
659,Saint Kitts and Nevis,2015,imports,2,Trinidad and Tobago,7.3
659,Saint Kitts and Nevis,2015,imports,3,China,2.5
659,Saint Kitts and Nevis,2020,exports,1,United States,72.2
659,Saint Kitts and Nevis,2020,exports,3,Saint Vincent and the Grenadines,2.8
659,Saint Kitts and Nevis,2020,imports,1,United States,44.7
659,Saint Kitts and Nevis,2020,imports,2,Trinidad and Tobago,7.0
659,Saint Kitts and Nevis,2020,imports,3,China,4.4
659,Saint Kitts and Nevis,2024,exports,1,United States,36.6
659,Saint Kitts and Nevis,2024,exports,2,Malta,27.6
659,Saint Kitts and Nevis,2024,exports,3,Saint Vincent and the Grenadines,6.7
659,Saint Kitts and Nevis,2024,imports,1,United States,41.6
659,Saint Kitts and Nevis,2024,imports,2,Trinidad and Tobago,11.3
659,Saint Kitts and Nevis,2024,imports,3,China,7.0
662,Saint Lucia,2015,exports,1,Suriname,0.1
662,Saint Lucia,2015,exports,2,Guyana,1.5
662,Saint Lucia,2015,exports,3,United States,47.5
662,Saint Lucia,2015,imports,1,United States,44.4
662,Saint Lucia,2015,imports,2,Guyana,1.3
662,Saint Lucia,2015,imports,3,Trinidad and Tobago,19.7
662,Saint Lucia,2020,exports,1,Suriname,0.4
662,Saint Lucia,2020,exports,2,Guyana,6.9
662,Saint Lucia,2020,exports,3,United States,28.0
662,Saint Lucia,2020,imports,1,United States,39.8
662,Saint Lucia,2020,imports,2,Guyana,0.9
662,Saint Lucia,2020,imports,3,Trinidad and Tobago,14.1
662,Saint Lucia,2024,exports,1,Suriname,40.2
662,Saint Lucia,2024,exports,2,Guyana,11.5
662,Saint Lucia,2024,exports,3,United States,7.0
662,Saint Lucia,2024,imports,1,United States,63.9
662,Saint Lucia,2024,imports,2,Guyana,9.5
662,Saint Lucia,2024,imports,3,Trinidad and Tobago,4.4
670,Saint Vincent & Grenadines,2015,exports,1,Barbados,16.5
670,Saint Vincent & Grenadines,2015,exports,2,Saint Lucia,16.7
670,Saint Vincent & Grenadines,2015,exports,3,Saint Kitts and Nevis,7.0
670,Saint Vincent & Grenadines,2015,imports,1,United States,38.0
670,Saint Vincent & Grenadines,2015,imports,2,Trinidad and Tobago,17.6
670,Saint Vincent & Grenadines,2015,imports,3,United Kingdom,7.1
670,Saint Vincent & Grenadines,2020,exports,1,Barbados,11.7
670,Saint Vincent & Grenadines,2020,exports,2,Saint Lucia,9.9
670,Saint Vincent & Grenadines,2020,exports,3,Saint Kitts and Nevis,5.5
670,Saint Vincent & Grenadines,2020,imports,1,United States,43.4
670,Saint Vincent & Grenadines,2020,imports,2,Trinidad and Tobago,11.1
670,Saint Vincent & Grenadines,2020,imports,3,United Kingdom,8.2
670,Saint Vincent & Grenadines,2024,exports,1,Barbados,20.8
670,Saint Vincent & Grenadines,2024,exports,2,Saint Lucia,15.1
670,Saint Vincent & Grenadines,2024,exports,3,Saint Kitts and Nevis,13.3
670,Saint Vincent & Grenadines,2024,imports,1,United States,44.6
670,Saint Vincent & Grenadines,2024,imports,2,Trinidad and Tobago,8.8
670,Saint Vincent & Grenadines,2024,imports,3,United Kingdom,7.5
882,Samoa,2015,exports,1,New Zealand,15.0
882,Samoa,2015,exports,2,American Samoa,18.3
882,Samoa,2015,exports,3,Australia,42.1
882,Samoa,2015,imports,1,Singapore,15.5
882,Samoa,2015,imports,2,New Zealand,26.0
882,Samoa,2015,imports,3,China,14.8
882,Samoa,2020,exports,1,New Zealand,23.3
882,Samoa,2020,exports,2,American Samoa,21.1
882,Samoa,2020,exports,3,Australia,8.6
882,Samoa,2020,imports,1,Singapore,16.0
882,Samoa,2020,imports,2,New Zealand,23.2
882,Samoa,2020,imports,3,China,13.5
882,Samoa,2024,exports,1,New Zealand,20.9
882,Samoa,2024,exports,2,American Samoa,19.7
882,Samoa,2024,exports,3,Australia,13.0
882,Samoa,2024,imports,1,Singapore,23.2
882,Samoa,2024,imports,2,New Zealand,21.2
882,Samoa,2024,imports,3,China,12.6
678,Sao Tome and Principe,2015,exports,1,Netherlands,36.1
678,Sao Tome and Principe,2015,exports,2,Belgium,24.6
678,Sao Tome and Principe,2015,exports,3,Portugal,5.1
678,Sao Tome and Principe,2015,imports,1,Portugal,58.6
678,Sao Tome and Principe,2015,imports,2,Togo,0.3
678,Sao Tome and Principe,2015,imports,3,Angola,21.0
678,Sao Tome and Principe,2020,exports,1,Netherlands,46.8
678,Sao Tome and Principe,2020,exports,2,Belgium,16.2
678,Sao Tome and Principe,2020,exports,3,Portugal,10.4
678,Sao Tome and Principe,2020,imports,1,Portugal,52.5
678,Sao Tome and Principe,2020,imports,2,Togo,7.8
678,Sao Tome and Principe,2020,imports,3,Angola,11.0
678,Sao Tome and Principe,2024,exports,1,Netherlands,60.3
678,Sao Tome and Principe,2024,exports,2,Belgium,20.7
678,Sao Tome and Principe,2024,exports,3,Portugal,4.7
678,Sao Tome and Principe,2024,imports,1,Portugal,36.2
678,Sao Tome and Principe,2024,imports,2,Togo,15.6
678,Sao Tome and Principe,2024,imports,3,Angola,13.7
682,Saudi Arabia,2015,exports,1,China,2.8
682,Saudi Arabia,2015,exports,2,Japan,0.3
682,Saudi Arabia,2015,exports,3,India,1.6
682,Saudi Arabia,2015,imports,1,China,14.1
682,Saudi Arabia,2015,imports,2,United States,13.7
682,Saudi Arabia,2015,imports,3,United Arab Emirates,5.1
682,Saudi Arabia,2020,exports,1,China,20.0
682,Saudi Arabia,2020,exports,2,Japan,9.7
682,Saudi Arabia,2020,exports,3,India,9.7
682,Saudi Arabia,2020,imports,1,China,19.6
682,Saudi Arabia,2020,imports,2,United States,10.7
682,Saudi Arabia,2020,imports,3,United Arab Emirates,6.6
682,Saudi Arabia,2024,exports,1,China,16.6
682,Saudi Arabia,2024,exports,2,Japan,10.2
682,Saudi Arabia,2024,exports,3,India,9.4
682,Saudi Arabia,2024,imports,1,China,20.9
682,Saudi Arabia,2024,imports,2,United States,9.1
682,Saudi Arabia,2024,imports,3,United Arab Emirates,6.4
686,Senegal,2015,exports,1,Mali,17.0
686,Senegal,2015,exports,2,Switzerland,8.6
686,Senegal,2015,exports,3,India,5.4
686,Senegal,2015,imports,1,France,16.4
686,Senegal,2015,imports,2,China,9.7
686,Senegal,2015,imports,3,Nigeria,8.1
686,Senegal,2020,exports,1,Mali,21.0
686,Senegal,2020,exports,2,Switzerland,12.4
686,Senegal,2020,exports,3,India,7.6
686,Senegal,2020,imports,1,France,15.7
686,Senegal,2020,imports,2,China,9.2
686,Senegal,2020,imports,3,Nigeria,5.7
686,Senegal,2024,exports,1,Mali,22.9
686,Senegal,2024,exports,2,Switzerland,12.1
686,Senegal,2024,exports,3,India,10.2
686,Senegal,2024,imports,1,France,12.1
686,Senegal,2024,imports,2,China,10.9
